BioNavigator Version	6.3.67.0	PamGrid Version	
spotRow,spotCol,ID,Barcode,Row,Median_SigmBg
8,6,PP2AB_297_309,641129101,1,6.0
8,6,PP2AB_297_309,641129101,1,11.0
8,6,PP2AB_297_309,641129101,1,20.0
8,6,PP2AB_297_309,641129101,2,5.0
8,6,PP2AB_297_309,641129101,2,7.0
8,6,PP2AB_297_309,641129101,2,21.0
8,6,PP2AB_297_309,641129101,2,45.0
8,6,PP2AB_297_309,641129101,2,81.0
8,6,PP2AB_297_309,641129101,3,1.0
8,6,PP2AB_297_309,641129101,3,3.0
8,6,PP2AB_297_309,641129101,3,5.0
8,6,PP2AB_297_309,641129101,3,10.0
8,6,PP2AB_297_309,641129101,3,21.0
8,6,PP2AB_297_309,641129101,4,-1.0
8,6,PP2AB_297_309,641129101,4,4.0
8,6,PP2AB_297_309,641129101,4,10.0
8,6,PP2AB_297_309,641129101,4,15.0
8,6,PP2AB_297_309,641129101,4,37.0
8,7,PTN11_539_551,641129101,1,0.0
8,7,PTN11_539_551,641129101,1,-1.0
8,7,PTN11_539_551,641129101,1,4.0
8,7,PTN11_539_551,641129101,1,7.0
8,7,PTN11_539_551,641129101,1,14.0
8,7,PTN11_539_551,641129101,2,6.0
8,7,PTN11_539_551,641129101,2,12.0
8,7,PTN11_539_551,641129101,2,28.0
8,7,PTN11_539_551,641129101,2,59.0
8,7,PTN11_539_551,641129101,2,116.0
8,7,PTN11_539_551,641129101,3,1.0
8,7,PTN11_539_551,641129101,3,1.0
8,7,PTN11_539_551,641129101,3,4.0
8,7,PTN11_539_551,641129101,3,5.0
8,7,PTN11_539_551,641129101,3,11.0
8,7,PTN11_539_551,641129101,4,1.0
8,7,PTN11_539_551,641129101,4,6.0
8,7,PTN11_539_551,641129101,4,14.0
8,7,PTN11_539_551,641129101,4,25.0
8,7,PTN11_539_551,641129101,4,61.0
8,8,RBL2_99_111,641129101,1,-1.0
8,8,RBL2_99_111,641129101,1,0.0
8,8,RBL2_99_111,641129101,1,-1.0
8,8,RBL2_99_111,641129101,1,-3.0
8,8,RBL2_99_111,641129101,1,-2.0
8,8,RBL2_99_111,641129101,2,3.0
8,8,RBL2_99_111,641129101,2,5.0
8,8,RBL2_99_111,641129101,2,12.0
8,8,RBL2_99_111,641129101,2,24.0
8,8,RBL2_99_111,641129101,2,52.0
8,8,RBL2_99_111,641129101,3,0.0
8,8,RBL2_99_111,641129101,3,1.0
8,8,RBL2_99_111,641129101,3,-2.0
8,8,RBL2_99_111,641129101,3,0.0
8,8,RBL2_99_111,641129101,3,-8.0
8,8,RBL2_99_111,641129101,4,2.0
8,8,RBL2_99_111,641129101,4,1.0
8,8,RBL2_99_111,641129101,4,2.0
8,8,RBL2_99_111,641129101,4,9.0
8,8,RBL2_99_111,641129101,4,13.0
8,9,RET_680_692,641129101,1,0.0
8,9,RET_680_692,641129101,1,-2.0
8,9,RET_680_692,641129101,1,-6.0
8,9,RET_680_692,641129101,1,-11.0
8,9,RET_680_692,641129101,1,-17.0
8,9,RET_680_692,641129101,2,-1.0
8,9,RET_680_692,641129101,2,-4.0
8,9,RET_680_692,641129101,2,-11.0
8,9,RET_680_692,641129101,2,-21.0
8,9,RET_680_692,641129101,2,-47.0
8,9,RET_680_692,641129101,3,-1.0
8,9,RET_680_692,641129101,3,0.0
8,9,RET_680_692,641129101,3,-3.0
8,9,RET_680_692,641129101,3,-6.0
8,9,RET_680_692,641129101,3,-9.0
8,9,RET_680_692,641129101,4,-1.0
8,9,RET_680_692,641129101,4,-1.0
8,9,RET_680_692,641129101,4,-6.0
8,9,RET_680_692,641129101,4,-13.0
8,9,RET_680_692,641129101,4,-25.0
8,10,RON_1346_1358,641129101,1,2.0
8,10,RON_1346_1358,641129101,1,2.0
8,10,RON_1346_1358,641129101,1,8.0
8,10,RON_1346_1358,641129101,1,14.0
8,10,RON_1346_1358,641129101,1,24.0
8,10,RON_1346_1358,641129101,2,22.0
8,10,RON_1346_1358,641129101,2,45.0
8,10,RON_1346_1358,641129101,2,110.0
8,10,RON_1346_1358,641129101,2,222.0
8,10,RON_1346_1358,641129101,2,452.0
8,10,RON_1346_1358,641129101,3,1.0
8,10,RON_1346_1358,641129101,3,1.0
8,10,RON_1346_1358,641129101,3,7.0
8,10,RON_1346_1358,641129101,3,11.0
8,10,RON_1346_1358,641129101,3,21.0
8,10,RON_1346_1358,641129101,4,7.0
8,10,RON_1346_1358,641129101,4,15.0
8,10,RON_1346_1358,641129101,4,36.0
8,10,RON_1346_1358,641129101,4,71.0
8,10,RON_1346_1358,641129101,4,145.0
8,11,STAT1_694_706,641129101,1,-1.0
8,11,STAT1_694_706,641129101,1,0.0
8,11,STAT1_694_706,641129101,1,-2.0
8,11,STAT1_694_706,641129101,1,-8.0
8,11,STAT1_694_706,641129101,1,-6.0
8,11,STAT1_694_706,641129101,2,-3.0
8,11,STAT1_694_706,641129101,2,-7.0
8,11,STAT1_694_706,641129101,2,-17.0
8,11,STAT1_694_706,641129101,2,-34.0
8,11,STAT1_694_706,641129101,2,-71.0
8,11,STAT1_694_706,641129101,3,1.0
8,11,STAT1_694_706,641129101,3,-3.0
8,11,STAT1_694_706,641129101,3,-3.0
8,11,STAT1_694_706,641129101,3,-5.0
8,11,STAT1_694_706,641129101,3,-14.0
8,11,STAT1_694_706,641129101,4,-2.0
8,11,STAT1_694_706,641129101,4,-4.0
8,11,STAT1_694_706,641129101,4,-9.0
8,11,STAT1_694_706,641129101,4,-21.0
8,11,STAT1_694_706,641129101,4,-44.0
8,12,STAT3_698_710,641129101,1,0.0
8,12,STAT3_698_710,641129101,1,0.0
8,12,STAT3_698_710,641129101,1,-1.0
8,12,STAT3_698_710,641129101,1,-2.0
8,12,STAT3_698_710,641129101,1,-5.0
8,12,STAT3_698_710,641129101,2,-2.0
8,12,STAT3_698_710,641129101,2,0.0
8,12,STAT3_698_710,641129101,2,1.0
8,12,STAT3_698_710,641129101,2,1.0
8,12,STAT3_698_710,641129101,2,-6.0
8,12,STAT3_698_710,641129101,3,-3.0
8,12,STAT3_698_710,641129101,3,-1.0
8,12,STAT3_698_710,641129101,3,-3.0
8,12,STAT3_698_710,641129101,3,-6.0
8,12,STAT3_698_710,641129101,3,-14.0
8,12,STAT3_698_710,641129101,4,-2.0
8,12,STAT3_698_710,641129101,4,-1.0
8,12,STAT3_698_710,641129101,4,-1.0
8,12,STAT3_698_710,641129101,4,-6.0
8,12,STAT3_698_710,641129101,4,-9.0
8,13,ANXA2_17_29,641129101,1,1.0
8,13,ANXA2_17_29,641129101,1,-1.0
8,13,ANXA2_17_29,641129101,1,0.0
8,13,ANXA2_17_29,641129101,1,-3.0
8,13,ANXA2_17_29,641129101,1,-1.0
8,13,ANXA2_17_29,641129101,2,23.0
8,13,ANXA2_17_29,641129101,2,48.0
8,13,ANXA2_17_29,641129101,2,119.0
8,13,ANXA2_17_29,641129101,2,238.0
8,13,ANXA2_17_29,641129101,2,479.0
8,13,ANXA2_17_29,641129101,3,0.0
8,13,ANXA2_17_29,641129101,3,-1.0
8,13,ANXA2_17_29,641129101,3,0.0
8,13,ANXA2_17_29,641129101,3,-2.0
8,13,ANXA2_17_29,641129101,3,-4.0
8,13,ANXA2_17_29,641129101,4,4.0
8,13,ANXA2_17_29,641129101,4,11.0
8,13,ANXA2_17_29,641129101,4,28.0
8,13,ANXA2_17_29,641129101,4,61.0
8,13,ANXA2_17_29,641129101,4,122.0
8,14,LYN_391_403,641129101,1,0.0
8,14,LYN_391_403,641129101,1,-1.0
8,14,LYN_391_403,641129101,1,2.0
8,14,LYN_391_403,641129101,1,1.0
8,14,LYN_391_403,641129101,1,6.0
8,14,LYN_391_403,641129101,2,92.0
8,14,LYN_391_403,641129101,2,183.0
8,14,LYN_391_403,641129101,2,455.0
8,14,LYN_391_403,641129101,2,896.0
8,14,LYN_391_403,641129101,2,1784.0
8,14,LYN_391_403,641129101,3,0.0
8,14,LYN_391_403,641129101,3,0.0
8,14,LYN_391_403,641129101,3,2.0
8,14,LYN_391_403,641129101,3,6.0
8,14,LYN_391_403,641129101,3,12.0
8,14,LYN_391_403,641129101,4,23.0
8,14,LYN_391_403,641129101,4,45.0
8,14,LYN_391_403,641129101,4,119.0
8,14,LYN_391_403,641129101,4,234.0
8,14,LYN_391_403,641129101,4,479.0
9,1,EPHA2_765_777,641129101,1,1.0
9,1,EPHA2_765_777,641129101,1,4.0
9,1,EPHA2_765_777,641129101,1,9.0
9,1,EPHA2_765_777,641129101,1,22.0
9,1,EPHA2_765_777,641129101,1,45.0
9,1,EPHA2_765_777,641129101,2,325.0
9,1,EPHA2_765_777,641129101,2,640.0
9,1,EPHA2_765_777,641129101,2,1584.0
9,1,EPHA2_765_777,641129101,2,3134.0
9,1,EPHA2_765_777,641129101,2,2989.0
9,1,EPHA2_765_777,641129101,3,4.0
9,1,EPHA2_765_777,641129101,3,8.0
9,1,EPHA2_765_777,641129101,3,21.0
9,1,EPHA2_765_777,641129101,3,43.0
9,1,EPHA2_765_777,641129101,3,86.0
9,1,EPHA2_765_777,641129101,4,104.0
9,1,EPHA2_765_777,641129101,4,209.0
9,1,EPHA2_765_777,641129101,4,528.0
9,1,EPHA2_765_777,641129101,4,1046.0
9,1,EPHA2_765_777,641129101,4,2068.0
9,2,JAK3_974_986,641129101,1,2.0
9,2,JAK3_974_986,641129101,1,7.0
9,2,JAK3_974_986,641129101,1,16.0
9,2,JAK3_974_986,641129101,1,28.0
9,2,JAK3_974_986,641129101,1,51.0
9,2,JAK3_974_986,641129101,2,54.0
9,2,JAK3_974_986,641129101,2,111.0
9,2,JAK3_974_986,641129101,2,271.0
9,2,JAK3_974_986,641129101,2,548.0
9,2,JAK3_974_986,641129101,2,1098.0
9,2,JAK3_974_986,641129101,3,2.0
9,2,JAK3_974_986,641129101,3,5.0
9,2,JAK3_974_986,641129101,3,11.0
9,2,JAK3_974_986,641129101,3,20.0
9,2,JAK3_974_986,641129101,3,41.0
9,2,JAK3_974_986,641129101,4,18.0
9,2,JAK3_974_986,641129101,4,35.0
9,2,JAK3_974_986,641129101,4,90.0
9,2,JAK3_974_986,641129101,4,180.0
9,2,JAK3_974_986,641129101,4,360.0
9,3,VGFR2_944_956,641129101,1,2.0
9,3,VGFR2_944_956,641129101,1,1.0
9,3,VGFR2_944_956,641129101,1,5.0
9,3,VGFR2_944_956,641129101,1,12.0
9,3,VGFR2_944_956,641129101,1,22.0
9,3,VGFR2_944_956,641129101,2,4.0
9,3,VGFR2_944_956,641129101,2,7.0
9,3,VGFR2_944_956,641129101,2,21.0
9,3,VGFR2_944_956,641129101,2,42.0
9,3,VGFR2_944_956,641129101,2,91.0
9,3,VGFR2_944_956,641129101,3,1.0
9,3,VGFR2_944_956,641129101,3,-1.0
9,3,VGFR2_944_956,641129101,3,5.0
9,3,VGFR2_944_956,641129101,3,7.0
9,3,VGFR2_944_956,641129101,3,24.0
9,3,VGFR2_944_956,641129101,4,2.0
9,3,VGFR2_944_956,641129101,4,5.0
9,3,VGFR2_944_956,641129101,4,10.0
9,3,VGFR2_944_956,641129101,4,20.0
9,3,VGFR2_944_956,641129101,4,35.0
9,4,STAT4_686_698,641129101,1,1.0
9,4,STAT4_686_698,641129101,1,-1.0
9,4,STAT4_686_698,641129101,1,0.0
9,4,STAT4_686_698,641129101,1,-4.0
9,4,STAT4_686_698,641129101,1,-14.0
9,4,STAT4_686_698,641129101,2,-2.0
9,4,STAT4_686_698,641129101,2,-4.0
9,4,STAT4_686_698,641129101,2,-7.0
9,4,STAT4_686_698,641129101,2,-15.0
9,4,STAT4_686_698,641129101,2,-40.0
9,4,STAT4_686_698,641129101,3,-2.0
9,4,STAT4_686_698,641129101,3,-1.0
9,4,STAT4_686_698,641129101,3,-3.0
9,4,STAT4_686_698,641129101,3,-6.0
9,4,STAT4_686_698,641129101,3,-7.0
9,4,STAT4_686_698,641129101,4,-3.0
9,4,STAT4_686_698,641129101,4,-3.0
9,4,STAT4_686_698,641129101,4,-2.0
9,4,STAT4_686_698,641129101,4,-6.0
9,4,STAT4_686_698,641129101,4,-12.0
9,5,STAT4_714_726,641129101,1,-2.0
9,5,STAT4_714_726,641129101,1,-2.0
9,5,STAT4_714_726,641129101,1,-4.0
9,5,STAT4_714_726,641129101,1,-11.0
9,5,STAT4_714_726,641129101,1,-17.0
9,5,STAT4_714_726,641129101,2,8.0
9,5,STAT4_714_726,641129101,2,20.0
9,5,STAT4_714_726,641129101,2,49.0
9,5,STAT4_714_726,641129101,2,100.0
9,5,STAT4_714_726,641129101,2,196.0
9,5,STAT4_714_726,641129101,3,0.0
9,5,STAT4_714_726,641129101,3,-1.0
9,5,STAT4_714_726,641129101,3,-4.0
9,5,STAT4_714_726,641129101,3,-5.0
9,5,STAT4_714_726,641129101,3,-15.0
9,5,STAT4_714_726,641129101,4,3.0
9,5,STAT4_714_726,641129101,4,4.0
9,5,STAT4_714_726,641129101,4,10.0
9,5,STAT4_714_726,641129101,4,23.0
9,5,STAT4_714_726,641129101,4,46.0
9,6,STA5A_687_699,641129101,1,1.0
9,6,STA5A_687_699,641129101,1,-1.0
9,6,STA5A_687_699,641129101,1,-1.0
9,6,STA5A_687_699,641129101,1,-3.0
9,6,STA5A_687_699,641129101,1,-1.0
9,6,STA5A_687_699,641129101,2,-2.0
9,6,STA5A_687_699,641129101,2,-1.0
9,6,STA5A_687_699,641129101,2,-3.0
9,6,STA5A_687_699,641129101,2,-12.0
9,6,STA5A_687_699,641129101,2,-19.0
9,6,STA5A_687_699,641129101,3,0.0
9,6,STA5A_687_699,641129101,3,-2.0
9,6,STA5A_687_699,641129101,3,-3.0
9,6,STA5A_687_699,641129101,3,-7.0
9,6,STA5A_687_699,641129101,3,-14.0
9,6,STA5A_687_699,641129101,4,-1.0
9,6,STA5A_687_699,641129101,4,-3.0
9,6,STA5A_687_699,641129101,4,-6.0
9,6,STA5A_687_699,641129101,4,-15.0
9,6,STA5A_687_699,641129101,4,-24.0
9,7,STAT6_634_646,641129101,1,-1.0
9,7,STAT6_634_646,641129101,1,-1.0
9,7,STAT6_634_646,641129101,1,-3.0
9,7,STAT6_634_646,641129101,1,-3.0
9,7,STAT6_634_646,641129101,1,-6.0
9,7,STAT6_634_646,641129101,2,-3.0
9,7,STAT6_634_646,641129101,2,-5.0
9,7,STAT6_634_646,641129101,2,-13.0
9,7,STAT6_634_646,641129101,2,-25.0
9,7,STAT6_634_646,641129101,2,-55.0
9,7,STAT6_634_646,641129101,3,0.0
9,7,STAT6_634_646,641129101,3,-2.0
9,7,STAT6_634_646,641129101,3,-4.0
9,7,STAT6_634_646,641129101,3,-14.0
9,7,STAT6_634_646,641129101,3,-24.0
9,7,STAT6_634_646,641129101,4,-2.0
9,7,STAT6_634_646,641129101,4,-3.0
9,7,STAT6_634_646,641129101,4,-7.0
9,7,STAT6_634_646,641129101,4,-15.0
9,7,STAT6_634_646,641129101,4,-31.0
9,8,TNNT1_2_14,641129101,1,-1.0
9,8,TNNT1_2_14,641129101,1,-2.0
9,8,TNNT1_2_14,641129101,1,-2.0
9,8,TNNT1_2_14,641129101,1,-9.0
9,8,TNNT1_2_14,641129101,1,-10.0
9,8,TNNT1_2_14,641129101,2,0.0
9,8,TNNT1_2_14,641129101,2,2.0
9,8,TNNT1_2_14,641129101,2,1.0
9,8,TNNT1_2_14,641129101,2,-2.0
9,8,TNNT1_2_14,641129101,2,5.0
9,8,TNNT1_2_14,641129101,3,1.0
9,8,TNNT1_2_14,641129101,3,0.0
9,8,TNNT1_2_14,641129101,3,-1.0
9,8,TNNT1_2_14,641129101,3,3.0
9,8,TNNT1_2_14,641129101,3,3.0
9,8,TNNT1_2_14,641129101,4,2.0
9,8,TNNT1_2_14,641129101,4,6.0
9,8,TNNT1_2_14,641129101,4,11.0
9,8,TNNT1_2_14,641129101,4,21.0
9,8,TNNT1_2_14,641129101,4,44.0
9,9,VGFR1_1046_1058_Y1048F,641129101,1,0.0
9,9,VGFR1_1046_1058_Y1048F,641129101,1,-1.0
9,9,VGFR1_1046_1058_Y1048F,641129101,1,2.0
9,9,VGFR1_1046_1058_Y1048F,641129101,1,-3.0
9,9,VGFR1_1046_1058_Y1048F,641129101,1,-13.0
9,9,VGFR1_1046_1058_Y1048F,641129101,2,-2.0
9,9,VGFR1_1046_1058_Y1048F,641129101,2,-4.0
9,9,VGFR1_1046_1058_Y1048F,641129101,2,-9.0
9,9,VGFR1_1046_1058_Y1048F,641129101,2,-22.0
9,9,VGFR1_1046_1058_Y1048F,641129101,2,-46.0
9,9,VGFR1_1046_1058_Y1048F,641129101,3,0.0
9,9,VGFR1_1046_1058_Y1048F,641129101,3,-1.0
9,9,VGFR1_1046_1058_Y1048F,641129101,3,0.0
9,9,VGFR1_1046_1058_Y1048F,641129101,3,-2.0
9,9,VGFR1_1046_1058_Y1048F,641129101,3,-4.0
9,9,VGFR1_1046_1058_Y1048F,641129101,4,-1.0
9,9,VGFR1_1046_1058_Y1048F,641129101,4,0.0
9,9,VGFR1_1046_1058_Y1048F,641129101,4,-6.0
9,9,VGFR1_1046_1058_Y1048F,641129101,4,-12.0
9,9,VGFR1_1046_1058_Y1048F,641129101,4,-21.0
9,10,VGFR1_1049_1061,641129101,1,2.0
9,10,VGFR1_1049_1061,641129101,1,0.0
9,10,VGFR1_1049_1061,641129101,1,1.0
9,10,VGFR1_1049_1061,641129101,1,1.0
9,10,VGFR1_1049_1061,641129101,1,6.0
9,10,VGFR1_1049_1061,641129101,2,1.0
9,10,VGFR1_1049_1061,641129101,2,0.0
9,10,VGFR1_1049_1061,641129101,2,2.0
9,10,VGFR1_1049_1061,641129101,2,5.0
9,10,VGFR1_1049_1061,641129101,2,14.0
9,10,VGFR1_1049_1061,641129101,3,1.0
9,10,VGFR1_1049_1061,641129101,3,0.0
9,10,VGFR1_1049_1061,641129101,3,0.0
9,10,VGFR1_1049_1061,641129101,3,-1.0
9,10,VGFR1_1049_1061,641129101,3,3.0
9,10,VGFR1_1049_1061,641129101,4,-1.0
9,10,VGFR1_1049_1061,641129101,4,2.0
9,10,VGFR1_1049_1061,641129101,4,3.0
9,10,VGFR1_1049_1061,641129101,4,2.0
9,10,VGFR1_1049_1061,641129101,4,0.0
9,11,VGFR1_1162_1174,641129101,1,0.0
9,11,VGFR1_1162_1174,641129101,1,0.0
9,11,VGFR1_1162_1174,641129101,1,0.0
9,11,VGFR1_1162_1174,641129101,1,2.0
9,11,VGFR1_1162_1174,641129101,1,3.0
9,11,VGFR1_1162_1174,641129101,2,1.0
9,11,VGFR1_1162_1174,641129101,2,3.0
9,11,VGFR1_1162_1174,641129101,2,7.0
9,11,VGFR1_1162_1174,641129101,2,18.0
9,11,VGFR1_1162_1174,641129101,2,24.0
9,11,VGFR1_1162_1174,641129101,3,-1.0
9,11,VGFR1_1162_1174,641129101,3,0.0
9,11,VGFR1_1162_1174,641129101,3,-2.0
9,11,VGFR1_1162_1174,641129101,3,-1.0
9,11,VGFR1_1162_1174,641129101,3,-6.0
9,11,VGFR1_1162_1174,641129101,4,0.0
9,11,VGFR1_1162_1174,641129101,4,-1.0
9,11,VGFR1_1162_1174,641129101,4,2.0
9,11,VGFR1_1162_1174,641129101,4,0.0
9,11,VGFR1_1162_1174,641129101,4,12.0
9,12,VGFR1_1206_1218,641129101,1,1.0
9,12,VGFR1_1206_1218,641129101,1,0.0
9,12,VGFR1_1206_1218,641129101,1,2.0
9,12,VGFR1_1206_1218,641129101,1,-1.0
9,12,VGFR1_1206_1218,641129101,1,-1.0
9,12,VGFR1_1206_1218,641129101,2,2.0
9,12,VGFR1_1206_1218,641129101,2,3.0
9,12,VGFR1_1206_1218,641129101,2,7.0
9,12,VGFR1_1206_1218,641129101,2,11.0
9,12,VGFR1_1206_1218,641129101,2,24.0
9,12,VGFR1_1206_1218,641129101,3,0.0
9,12,VGFR1_1206_1218,641129101,3,-2.0
9,12,VGFR1_1206_1218,641129101,3,-2.0
9,12,VGFR1_1206_1218,641129101,3,-4.0
9,12,VGFR1_1206_1218,641129101,3,-10.0
9,12,VGFR1_1206_1218,641129101,4,0.0
9,12,VGFR1_1206_1218,641129101,4,2.0
9,12,VGFR1_1206_1218,641129101,4,3.0
9,12,VGFR1_1206_1218,641129101,4,4.0
9,12,VGFR1_1206_1218,641129101,4,10.0
9,13,VISTA_260_270,641129101,1,1.0
9,13,VISTA_260_270,641129101,1,3.0
9,13,VISTA_260_270,641129101,1,3.0
9,13,VISTA_260_270,641129101,1,7.0
9,13,VISTA_260_270,641129101,1,18.0
9,13,VISTA_260_270,641129101,2,6.0
9,13,VISTA_260_270,641129101,2,12.0
9,13,VISTA_260_270,641129101,2,26.0
9,13,VISTA_260_270,641129101,2,55.0
9,13,VISTA_260_270,641129101,2,117.0
9,13,VISTA_260_270,641129101,3,2.0
9,13,VISTA_260_270,641129101,3,1.0
9,13,VISTA_260_270,641129101,3,6.0
9,13,VISTA_260_270,641129101,3,9.0
9,13,VISTA_260_270,641129101,3,13.0
9,13,VISTA_260_270,641129101,4,1.0
9,13,VISTA_260_270,641129101,4,3.0
9,13,VISTA_260_270,641129101,4,9.0
9,13,VISTA_260_270,641129101,4,19.0
9,13,VISTA_260_270,641129101,4,44.0
9,14,FAK2_572_584,641129101,1,5.0
9,14,FAK2_572_584,641129101,1,9.0
9,14,FAK2_572_584,641129101,1,27.0
9,14,FAK2_572_584,641129101,1,52.0
9,14,FAK2_572_584,641129101,1,107.0
9,14,FAK2_572_584,641129101,2,85.0
9,14,FAK2_572_584,641129101,2,170.0
9,14,FAK2_572_584,641129101,2,422.0
9,14,FAK2_572_584,641129101,2,826.0
9,14,FAK2_572_584,641129101,2,1649.0
9,14,FAK2_572_584,641129101,3,4.0
9,14,FAK2_572_584,641129101,3,11.0
9,14,FAK2_572_584,641129101,3,28.0
9,14,FAK2_572_584,641129101,3,54.0
9,14,FAK2_572_584,641129101,3,115.0
9,14,FAK2_572_584,641129101,4,29.0
9,14,FAK2_572_584,641129101,4,57.0
9,14,FAK2_572_584,641129101,4,142.0
9,14,FAK2_572_584,641129101,4,281.0
9,14,FAK2_572_584,641129101,4,569.0
10,1,KIT_930_942_C942S,641129101,1,2.0
10,1,KIT_930_942_C942S,641129101,1,1.0
10,1,KIT_930_942_C942S,641129101,1,6.0
10,1,KIT_930_942_C942S,641129101,1,12.0
10,1,KIT_930_942_C942S,641129101,1,29.0
10,1,KIT_930_942_C942S,641129101,2,182.0
10,1,KIT_930_942_C942S,641129101,2,367.0
10,1,KIT_930_942_C942S,641129101,2,918.0
10,1,KIT_930_942_C942S,641129101,2,1815.0
10,1,KIT_930_942_C942S,641129101,2,3102.0
10,1,KIT_930_942_C942S,641129101,3,3.0
10,1,KIT_930_942_C942S,641129101,3,6.0
10,1,KIT_930_942_C942S,641129101,3,16.0
10,1,KIT_930_942_C942S,641129101,3,31.0
10,1,KIT_930_942_C942S,641129101,3,63.0
10,1,KIT_930_942_C942S,641129101,4,45.0
10,1,KIT_930_942_C942S,641129101,4,93.0
10,1,KIT_930_942_C942S,641129101,4,241.0
10,1,KIT_930_942_C942S,641129101,4,467.0
10,1,KIT_930_942_C942S,641129101,4,938.0
10,2,CD28_203_215,641129101,1,2.0
10,2,CD28_203_215,641129101,1,6.0
10,2,CD28_203_215,641129101,1,8.0
10,2,CD28_203_215,641129101,1,17.0
10,2,CD28_203_215,641129101,1,32.0
10,2,CD28_203_215,641129101,2,12.0
10,2,CD28_203_215,641129101,2,23.0
10,2,CD28_203_215,641129101,2,62.0
10,2,CD28_203_215,641129101,2,119.0
10,2,CD28_203_215,641129101,2,240.0
10,2,CD28_203_215,641129101,3,2.0
10,2,CD28_203_215,641129101,3,3.0
10,2,CD28_203_215,641129101,3,11.0
10,2,CD28_203_215,641129101,3,18.0
10,2,CD28_203_215,641129101,3,41.0
10,2,CD28_203_215,641129101,4,5.0
10,2,CD28_203_215,641129101,4,11.0
10,2,CD28_203_215,641129101,4,28.0
10,2,CD28_203_215,641129101,4,60.0
10,2,CD28_203_215,641129101,4,114.0
10,3,MK08_181_191,641129101,1,2.0
10,3,MK08_181_191,641129101,1,2.0
10,3,MK08_181_191,641129101,1,8.0
10,3,MK08_181_191,641129101,1,15.0
10,3,MK08_181_191,641129101,1,26.0
10,3,MK08_181_191,641129101,2,16.0
10,3,MK08_181_191,641129101,2,33.0
10,3,MK08_181_191,641129101,2,81.0
10,3,MK08_181_191,641129101,2,161.0
10,3,MK08_181_191,641129101,2,335.0
10,3,MK08_181_191,641129101,3,0.0
10,3,MK08_181_191,641129101,3,2.0
10,3,MK08_181_191,641129101,3,7.0
10,3,MK08_181_191,641129101,3,16.0
10,3,MK08_181_191,641129101,3,32.0
10,3,MK08_181_191,641129101,4,6.0
10,3,MK08_181_191,641129101,4,11.0
10,3,MK08_181_191,641129101,4,29.0
10,3,MK08_181_191,641129101,4,61.0
10,3,MK08_181_191,641129101,4,115.0
10,4,VGFR2_1207_1219_C1208S,641129101,1,0.0
10,4,VGFR2_1207_1219_C1208S,641129101,1,0.0
10,4,VGFR2_1207_1219_C1208S,641129101,1,-4.0
10,4,VGFR2_1207_1219_C1208S,641129101,1,-7.0
10,4,VGFR2_1207_1219_C1208S,641129101,1,-16.0
10,4,VGFR2_1207_1219_C1208S,641129101,2,-1.0
10,4,VGFR2_1207_1219_C1208S,641129101,2,-4.0
10,4,VGFR2_1207_1219_C1208S,641129101,2,-3.0
10,4,VGFR2_1207_1219_C1208S,641129101,2,-9.0
10,4,VGFR2_1207_1219_C1208S,641129101,2,-17.0
10,4,VGFR2_1207_1219_C1208S,641129101,3,-1.0
10,4,VGFR2_1207_1219_C1208S,641129101,3,-2.0
10,4,VGFR2_1207_1219_C1208S,641129101,3,-4.0
10,4,VGFR2_1207_1219_C1208S,641129101,3,-4.0
10,4,VGFR2_1207_1219_C1208S,641129101,3,-12.0
10,4,VGFR2_1207_1219_C1208S,641129101,4,-1.0
10,4,VGFR2_1207_1219_C1208S,641129101,4,-1.0
10,4,VGFR2_1207_1219_C1208S,641129101,4,1.0
10,4,VGFR2_1207_1219_C1208S,641129101,4,-1.0
10,4,VGFR2_1207_1219_C1208S,641129101,4,-5.0
10,5,VGFR3_1061_1073,641129101,1,0.0
10,5,VGFR3_1061_1073,641129101,1,-1.0
10,5,VGFR3_1061_1073,641129101,1,0.0
10,5,VGFR3_1061_1073,641129101,1,3.0
10,5,VGFR3_1061_1073,641129101,1,2.0
10,5,VGFR3_1061_1073,641129101,2,19.0
10,5,VGFR3_1061_1073,641129101,2,36.0
10,5,VGFR3_1061_1073,641129101,2,89.0
10,5,VGFR3_1061_1073,641129101,2,178.0
10,5,VGFR3_1061_1073,641129101,2,366.0
10,5,VGFR3_1061_1073,641129101,3,0.0
10,5,VGFR3_1061_1073,641129101,3,1.0
10,5,VGFR3_1061_1073,641129101,3,1.0
10,5,VGFR3_1061_1073,641129101,3,3.0
10,5,VGFR3_1061_1073,641129101,3,7.0
10,5,VGFR3_1061_1073,641129101,4,9.0
10,5,VGFR3_1061_1073,641129101,4,18.0
10,5,VGFR3_1061_1073,641129101,4,44.0
10,5,VGFR3_1061_1073,641129101,4,91.0
10,5,VGFR3_1061_1073,641129101,4,182.0
10,6,VINC_815_827,641129101,1,0.0
10,6,VINC_815_827,641129101,1,1.0
10,6,VINC_815_827,641129101,1,3.0
10,6,VINC_815_827,641129101,1,7.0
10,6,VINC_815_827,641129101,1,7.0
10,6,VINC_815_827,641129101,2,5.0
10,6,VINC_815_827,641129101,2,9.0
10,6,VINC_815_827,641129101,2,22.0
10,6,VINC_815_827,641129101,2,45.0
10,6,VINC_815_827,641129101,2,93.0
10,6,VINC_815_827,641129101,3,0.0
10,6,VINC_815_827,641129101,3,0.0
